signal_date,code,name,rank,push_level,emotion_score,observed_days,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,latest_return_pct,best_return_available,return_3d_pct,return_5d_pct,return_10d_pct,max_gain_3d_pct,max_gain_5d_pct,max_gain_10d_pct,reasons,risks,strategy_version
2026-04-24,002709,天赐材料,21,普通观察,72.0,17,0.08,4.21,4.47,10.13,23.21,12.48,21.35,9.82,12.48,23.21,23.21,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升,-,v2
2026-04-27,002384,东山精密,42,不推送,26.0,16,0.16,-1.5,1.87,18.13,23.19,0.02,13.05,15.1,2.81,13.05,23.19,人气Top50；温和放量；近5日趋势升温；持续霸榜,当日转弱；偏离20日线较大；热度可能进入后段,v2
2026-05-13,000988,华工科技,41,不推送,0.0,7,3.73,-0.94,5.4,12.69,23.19,6.25,17.81,,6.25,23.19,,人气Top50；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；收盘承接偏弱；量能不足；热度可能进入后段；人气排名明显回落；v2回避转弱弱收盘样本；v2回避人气转弱样本,v2
2026-04-30,002384,东山精密,69,不推送,30.0,13,2.72,2.76,6.61,18.11,23.17,13.21,17.53,18.93,14.38,23.17,23.17,温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段,v2
2026-04-20,000725,京东方A,90,不推送,16.0,21,0.0,0.72,3.58,23.15,23.15,0.0,0.48,0.48,3.58,3.58,3.58,当日上涨；站上20日线且不过热,-,v2
2026-04-21,002709,天赐材料,13,普通观察,72.0,20,-0.57,-1.88,1.72,10.02,23.09,-0.09,2.16,10.65,2.14,7.41,23.09,人气Top20；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升,-,v2
2026-04-20,600150,中国船舶,75,不推送,44.0,21,0.45,2.95,3.77,8.84,23.07,9.41,8.87,15.11,10.29,11.39,23.07,当日上涨；收在日内高位；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-16,300857,协创数据,38,普通观察,71.0,23,-2.9,-0.66,0.94,19.5,23.01,-4.53,12.96,14.1,0.94,17.75,23.01,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认,短线涨幅偏高；偏离20日线较大,v2
2026-04-10,000890,法尔胜,69,不推送,0.0,27,-7.81,-7.46,-5.35,-17.66,23.01,-10.2,-12.67,14.29,-5.35,-5.35,23.01,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-04-24,000889,中嘉博创,65,不推送,56.0,17,-1.88,-6.89,-0.84,-11.69,22.96,0.42,1.46,16.28,3.97,3.97,22.96,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热,近5日趋势未确认,v2
2026-04-22,000062,深圳华强,43,强推观察,96.0,19,1.1,-4.66,1.1,6.1,22.95,15.41,9.22,19.76,15.41,19.79,22.95,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；v2强势延续修正；v2低分涨停修正,-,v2
2026-04-15,002463,沪电股份,43,不推送,24.0,24,-1.11,1.21,2.35,22.95,22.95,5.09,10.77,9.38,8.67,11.55,17.22,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v2
2026-05-19,001259,利仁科技,64,观察池,49.0,3,10.0,10.0,10.0,8.18,22.93,8.18,,,22.93,,,当日涨停附近；收在日内高位；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,后段人气股在偏弱环境里更谨慎；涨停封板不可买,v2
2026-04-10,002837,英维克,34,不推送,44.0,27,0.01,3.85,4.29,5.95,22.91,6.32,11.73,-3.88,12.77,13.71,22.91,人气Top50；当日上涨；放量仍可控；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-15,300274,阳光电源,57,不推送,4.0,24,0.31,-0.51,0.97,22.87,22.87,0.46,1.74,2.61,1.27,1.88,3.21,温和放量；近5日趋势升温；连续上榜确认,当日转弱；收盘承接偏弱；仍在20日线下方,v2
2026-04-16,300274,阳光电源,77,不推送,0.0,23,-1.13,-1.37,0.89,22.86,22.86,1.22,-0.07,2.11,1.63,2.99,4.2,近5日趋势升温；持续霸榜,收盘承接偏弱；仍在20日线下方；热度可能进入后段；人气排名明显回落,v2
2026-04-24,600110,诺德股份,99,不推送,40.0,17,-1.64,7.38,7.58,2.25,22.85,12.6,17.32,13.42,13.83,17.73,22.85,当日上涨；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认,近5日趋势未确认；人气排名明显回落,v2
2026-04-14,002475,立讯精密,18,不推送,40.0,25,-0.24,-0.61,3.11,22.42,22.76,1.03,11.18,18.16,3.11,11.6,22.76,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,收盘承接偏弱；上影线偏长,v2
2026-04-27,300475,香农芯创,76,不推送,48.0,16,-0.15,0.36,4.5,9.77,22.73,2.17,10.64,17.26,4.56,19.31,22.73,当日上涨；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认,-,v2
2026-05-08,002185,华天科技,97,不推送,14.0,10,2.41,7.75,7.82,12.79,22.66,6.94,4.53,12.79,8.19,8.77,22.66,近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,当日转弱；量能不足,v2
2026-04-22,002428,云南锗业,22,重点观察,77.0,19,1.4,2.18,9.99,15.76,22.65,-3.24,-8.0,22.54,9.99,9.99,22.65,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；人气排名明显上升；v2强势延续修正；v2低分涨停修正,短线涨幅偏高；偏离20日线较大,v2
2026-04-23,002149,西部材料,64,不推送,32.0,18,-2.58,-10.0,-2.07,12.11,22.6,-12.02,-1.27,15.56,-2.07,-1.27,22.6,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段；上影线偏长,v2
2026-04-14,002364,中恒电气,5,不推送,52.0,25,0.0,2.14,3.93,22.59,22.59,-3.72,3.93,-5.86,3.93,6.97,6.97,人气Top10；当日涨停附近；收在日内高位；连续上榜确认；人气排名明显上升,放量过猛；短线涨幅过热；偏离20日线较大,v2
2026-04-13,300274,阳光电源,59,不推送,26.0,26,0.06,3.37,5.36,22.55,22.55,-0.77,0.2,-2.64,5.36,5.36,5.36,温和放量；近5日趋势升温；连续上榜确认,仍在20日线下方,v2
2026-04-30,002156,通富微电,57,不推送,50.0,13,10.01,10.01,10.01,22.54,22.54,10.41,14.89,13.7,17.44,20.2,20.2,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,-,v2
2026-05-06,002156,通富微电,12,普通观察,70.0,13,10.01,10.01,10.01,22.54,22.54,10.41,14.89,13.7,17.44,20.2,20.2,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,-,v2
2026-05-06,001330,博纳影业,76,不推送,28.0,13,0.97,4.84,10.04,12.7,22.49,8.95,8.95,14.15,11.25,13.18,22.49,收盘承接较强；温和放量；站上20日线且不过热,近5日趋势未确认,v2
2026-04-29,002217,合力泰,42,不推送,52.0,14,-1.63,-5.86,-0.65,-8.14,22.48,14.01,16.29,-1.95,14.01,22.48,22.48,人气Top50；当日上涨；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认,人气排名明显回落,v2
2026-04-21,002217,合力泰,22,不推送,24.0,20,-5.37,-1.68,1.68,-5.37,22.48,-9.73,0.0,15.1,1.68,9.4,22.48,人气Top50；近5日趋势升温；站上20日线且不过热；连续上榜确认,放量过猛,v2
2026-04-27,600703,三安光电,67,不推送,12.0,16,-1.43,-5.02,-0.34,9.98,22.47,-7.2,2.78,18.47,-0.34,3.53,22.47,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落,v2
2026-04-22,600118,中国卫星,58,不推送,44.0,19,-1.31,4.53,7.6,-12.7,22.46,1.97,0.36,18.99,7.6,7.6,22.46,收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；人气排名明显回落,v2
2026-04-13,300502,新易盛,96,不推送,28.0,26,1.99,1.42,5.11,18.34,22.44,4.83,13.71,4.93,5.31,16.43,22.44,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；人气排名明显回落,v2
2026-04-20,600330,天通股份,35,不推送,46.0,21,0.0,-1.59,5.48,22.43,22.43,7.11,14.73,17.07,15.19,19.16,22.18,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；连续上榜确认,量能不足；偏离20日线较大；人气排名明显回落；一字或近似一字，参与点差,v2
2026-04-28,600879,航天电子,87,不推送,0.0,15,0.72,3.27,4.66,0.27,22.43,12.67,19.29,3.54,14.15,20.73,22.43,连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落,v2
2026-04-24,002384,东山精密,38,不推送,36.0,17,0.05,-0.64,1.41,17.38,22.41,-1.94,2.12,17.48,1.41,5.94,22.41,人气Top50；温和放量；近5日趋势升温；持续霸榜,偏离20日线较大；热度可能进入后段,v2
2026-05-14,600172,黄河旋风,20,不推送,52.0,6,16.25,10.93,22.37,10.23,22.37,8.53,0.2,,22.37,22.37,,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v2热点回踩观察,收盘承接偏弱；弱市先收缩执行,v2
2026-04-30,300083,创世纪,29,普通观察,60.0,13,-2.06,-4.12,-1.18,7.36,22.37,2.16,-0.1,13.35,4.91,7.26,22.37,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,放量过猛,v2
2026-05-12,600379,宝光股份,30,不推送,0.0,8,-0.59,11.24,11.24,-20.35,22.35,9.76,-11.12,,22.35,22.35,,人气Top50；站上20日线且不过热；人气排名明显上升,当日转弱；收盘承接偏弱；强势市里个股相对走弱；v2回避转弱弱收盘样本,v2
2026-05-08,600379,宝光股份,42,不推送,0.0,10,0.53,8.41,8.41,-20.35,22.35,11.24,9.76,-20.35,12.94,22.35,22.35,人气Top50；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；强势市里个股相对走弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,v2
2026-05-13,600379,宝光股份,68,不推送,0.0,7,14.71,11.41,22.35,-20.35,22.35,-1.24,-16.71,,22.35,22.35,,站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；强势市里个股相对走弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,v2
2026-04-24,000815,美利云,86,不推送,0.0,17,-0.99,2.45,5.74,0.1,22.33,3.6,9.13,17.21,7.2,9.13,22.33,连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方,v2
2026-04-29,600498,烽火通信,74,不推送,0.0,14,-4.47,-9.36,-2.97,7.09,22.31,0.62,13.81,9.07,0.72,16.5,22.31,站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-04-10,601138,工业富联,12,不推送,50.0,27,-0.92,-1.45,0.05,18.83,22.26,2.3,7.87,15.02,6.1,8.28,22.26,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热,-,v2
2026-05-20,301139,*ST元道,24,观察池,58.5,2,-12.54,17.67,22.26,7.42,22.26,,,,,,,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,涨停封板不可买,v2
2026-04-24,603538,美诺华,32,不推送,54.0,17,-1.88,-2.05,3.13,-12.4,22.25,13.41,18.96,-2.74,13.41,19.33,22.25,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段,v2
2026-05-06,600206,有研新材,85,不推送,40.0,13,3.62,2.59,7.01,8.73,22.18,11.07,16.62,11.84,15.42,22.18,22.18,收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热,人气排名明显回落,v2
2026-04-17,300308,中际旭创,11,普通观察,62.0,22,-0.24,-0.12,3.29,22.12,22.12,4.19,4.23,0.71,4.96,8.12,8.12,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段,v2
2026-04-20,300308,中际旭创,43,不推送,30.0,21,-0.15,1.63,2.0,22.12,22.12,5.41,0.71,3.23,8.12,8.12,8.12,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,收盘承接偏弱；热度可能进入后段；人气排名明显回落,v2
2026-04-28,300502,新易盛,78,不推送,0.0,15,-1.21,0.29,2.62,13.32,22.08,-2.42,3.03,13.93,2.62,5.52,22.08,站上20日线且不过热；持续霸榜,当日转弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落,v2
2026-04-27,600498,烽火通信,56,不推送,8.0,16,-0.87,1.36,4.57,6.88,22.07,-9.53,0.43,14.67,4.57,4.57,22.07,温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-04-30,002475,立讯精密,46,不推送,0.0,13,1.9,0.12,5.97,8.06,22.06,6.4,15.21,8.06,7.58,17.58,22.06,人气Top50；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段,v2
2026-05-11,002491,通鼎互联,10,不推送,43.0,9,8.94,11.16,11.16,1.38,22.05,9.6,5.34,,22.05,22.05,,人气Top10；当日上涨；近5日强势延续；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,量能不足；短线涨幅偏高；偏离20日线较大,v2
2026-04-14,002432,九安医疗,90,不推送,0.0,25,0.14,-2.85,0.62,2.66,22.03,-3.15,2.93,-3.71,0.62,6.54,22.03,放量仍可控；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-05-07,002580,圣阳股份,26,不推送,14.0,11,1.3,10.0,10.0,-12.81,22.03,14.24,4.71,-10.03,21.0,22.03,22.03,人气Top50；温和放量；站上20日线且不过热；连续上榜确认,收盘承接偏弱；上影线偏长；v2回避人气转弱样本,v2
2026-05-12,001309,德明利,85,不推送,0.0,8,-4.43,9.15,9.15,8.22,22.03,14.33,12.26,,22.03,22.03,,近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；量能不足；热度可能进入后段；人气排名明显回落；v2回避转弱弱收盘样本；v2回避人气转弱样本,v2
2026-04-20,600105,永鼎股份,42,不推送,14.0,21,-4.43,-0.98,1.2,13.18,22.01,16.03,16.08,13.68,19.78,22.01,22.01,人气Top50；温和放量；近5日趋势升温；持续霸榜,收盘承接偏弱；偏离20日线较大；热度可能进入后段；人气排名明显回落；上影线偏长,v2
2026-05-06,603773,沃格光电,98,不推送,44.0,12,-5.93,-5.87,-3.8,9.77,21.95,9.81,20.88,6.7,9.81,21.95,21.95,当日强涨；收在日内高位；站上20日线且不过热；市场强势且个股相对强势,-,v2
2026-04-22,603601,再升科技,27,不推送,24.0,19,-4.87,-4.24,0.82,21.93,21.93,-5.56,-3.92,13.15,0.95,0.95,18.52,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段,v2
2026-04-14,300476,胜宏科技,62,普通观察,60.0,25,0.65,-4.08,1.55,21.91,21.91,5.98,7.43,1.64,8.76,13.56,13.56,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,-,v2
2026-05-19,603618,杭电股份,95,不推送,0.0,3,5.28,16.5,16.5,10.89,21.75,10.89,,,21.75,,,站上20日线且不过热,当日转弱；收盘承接偏弱；量能不足；近5日趋势未确认；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本；v2回避人气转弱样本,v2
2026-04-16,002364,中恒电气,36,不推送,13.0,23,0.54,-4.42,2.01,21.71,21.71,3.18,1.71,-4.7,6.19,6.19,6.19,人气Top50；放量仍可控；近5日强势延续；持续霸榜,当日转弱；短线涨幅偏高；偏离20日线较大；热度可能进入后段,v2
2026-04-17,002217,合力泰,6,强推观察,96.0,22,8.58,10.07,10.07,5.22,21.64,9.33,0.37,18.66,17.91,17.91,21.64,人气Top10；当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；首次上榜即强势,-,v2
2026-04-21,002149,西部材料,46,不推送,46.0,20,-3.78,4.52,6.86,17.59,21.64,-5.59,-7.71,18.12,9.1,9.1,21.64,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落,v2
2026-05-15,600396,华电辽能,12,不推送,0.0,5,17.02,11.28,21.63,3.26,21.63,3.12,3.26,,21.63,21.63,,人气Top20；近5日趋势升温；持续霸榜；震荡市里保持相对强势,当日转弱；收盘承接偏弱；量能不足；偏离20日线较大；热度可能进入后段；v2回避转弱弱收盘样本,v2
2026-04-30,600487,亨通光电,40,不推送,6.0,13,2.74,9.28,10.0,11.19,21.61,17.61,14.31,14.87,20.99,21.61,21.61,人气Top50；站上20日线且不过热；持续霸榜,当日转弱；近5日趋势未确认；热度可能进入后段,v2
2026-05-06,600487,亨通光电,24,不推送,10.0,13,2.74,9.28,10.0,11.19,21.61,17.61,14.31,14.87,20.99,21.61,21.61,人气Top50；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；近5日趋势未确认；热度可能进入后段,v2
2026-04-23,003018,金富科技,92,不推送,6.0,18,-6.39,4.58,5.9,21.6,21.6,0.8,-2.87,-9.7,6.35,6.35,6.35,当日上涨；温和放量；连续上榜确认,短线涨幅过热；远离20日线过多；人气排名明显回落,v2
2026-04-13,002466,天齐锂业,92,不推送,52.0,26,0.64,3.91,4.09,7.12,21.51,5.19,7.6,18.6,7.34,10.14,21.51,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-17,002475,立讯精密,45,不推送,0.0,22,4.84,10.01,10.01,21.17,21.51,13.86,10.46,12.27,14.96,18.29,21.51,人气Top50；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段,v2
2026-04-17,002565,顺灏股份,15,重点观察,80.0,22,0.16,7.24,8.67,-12.26,21.51,16.01,4.65,1.48,21.51,21.51,21.51,人气Top20；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,-,v2
2026-04-15,600666,奥瑞德,20,不推送,24.0,24,0.32,9.95,9.95,-14.29,21.51,14.93,9.47,-10.91,21.51,21.51,21.51,人气Top20；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
